Parcel,St Number,St Name,City,County,State,Country,meter count,Notes,Built Yr,Effective Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,2093,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1968,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,2101,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,2108,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1966,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,2113,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1970,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,2117,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,2120,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3565,2127,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,2132,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,2141,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,2142,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1967,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,2151,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3297,2161,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,2174,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1967,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,2180,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1967,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3372,2188,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1968,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,2544,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1973,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,2558,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1971,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100029,2702,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1912,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,2857,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1901,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,1937/1939,BANKS SCHOOL RD,Kinston,Lenoir,NC,USA,1,,1965,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,2025,BANKS SCHOOL RD 5B,Kinston,Lenoir,NC,USA,1,,1971,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,1200,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1969,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6734,1201,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1969,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,1202,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1965,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,1203,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13612,1204,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1966,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9690,1205,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1967,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12735,1206,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1964,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,1207,BARBARA LN,Kinston,Lenoir,NC,USA,1,,1968,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12750,601,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1954,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,603,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1955,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,604,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11744,605,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13413,606,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1940,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6717,704,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1952,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,705,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1955,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9247,706,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12265,707,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13871,708,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9129,710,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7556,713,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12017,714,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8403,715,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13446,717,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1952,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,719,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1955,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9431,723,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1960,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13350,725,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1960,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,804,BARTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13217,2319,BAXTER LN,Kinston,Lenoir,NC,USA,1,,1973,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9868,503,BEASLEY ST,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7035,509,BEASLEY ST,Kinston,Lenoir,NC,USA,1,,1901,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,505,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1910,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12721,506,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1962,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,508,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1962,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,600,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1967,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,601,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1961,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14463,602,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1963,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10849,603,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1967,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10324,604,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1968,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11258,605,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1966,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5848,607,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1963,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,704,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1972,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,706,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1972,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033,707,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1972,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902,709,BEECH AVE,Kinston,Lenoir,NC,USA,1,,1973,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3681,2301,BEECHNUT DR,Kinston,Lenoir,NC,USA,1,,1970,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9519,1204,BOND ST,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11204,1300,BOND ST,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,1308,BOND ST,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9610,1310,BOND ST,Kinston,Lenoir,NC,USA,1,,1940,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10693,1402,BOND ST,Kinston,Lenoir,NC,USA,1,,1940,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26754,1403,BOND ST,Kinston,Lenoir,NC,USA,1,,1949,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26754,1403,BOND ST,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,1404,BOND ST,Kinston,Lenoir,NC,USA,1,,1937,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,1405,BOND ST,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,1501,BOND ST,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,900,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292,901,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6899,903,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1973,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,904,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1964,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10268,905,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1965,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,906,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1971,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10008,907,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11242,1000,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1959,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13163,1001,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1965,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,1002,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1971,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10977,1003,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1969,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14779,1004,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1971,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9762,1005,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1968,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14140,1006,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8374,1007,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1970,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648,1100,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,1101,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1972,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14643,1102,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14932,1103,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1964,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,1104,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1970,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11539,1105,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1966,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,1106,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1970,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13636,1107,BRENTWOOD DR,Kinston,Lenoir,NC,USA,1,,1963,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6666,2200,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14672,2201,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,2202,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13227,2203,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6665,2204,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129,2205,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664,2206,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6672,2207,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6663,2208,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673,2209,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8404,2210,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6674,2211,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5899,2212,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6675,2213,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,2214,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6676,2215,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662,2216,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661,2218,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6677,2219,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6660,2220,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6678,2221,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440,2222,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6679,2223,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6659,2224,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6680,2225,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6658,2226,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6657,2228,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13041,2300,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12508,2301,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13042,2302,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8336,2303,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7733,2304,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,2305,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11354,2306,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11982,2307,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8518,2308,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12090,2309,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8421,2310,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6688,2311,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,2312,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5606,2314,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13508,2315,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14462,2316,BRIARFIELD RD,Kinston,Lenoir,NC,USA,1,,1953,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
